order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,revenue,total_cost,profit
O105520,C13638,P213743,Toys,19.94,0.0,3,Wallet,2025-06-29,5,Central,No,59.82,6.68,17.25,28,Male,59.82,6.68,10.31895
O105521,C12503,P206226,Toys,4.73,0.05,1,Credit Card,2024-08-25,5,West,No,4.49,1.2,0.6,25,Male,4.49,1.2,0.026940000000000002
O105522,C10943,P212718,Home,88.44,0.0,1,Credit Card,2024-01-11,5,West,No,88.44,7.05,17.71,31,Male,88.44,7.05,15.662724
O105523,C15722,P244656,Beauty,13.43,0.0,4,Debit Card,2024-04-22,4,South,No,53.72,7.98,16.19,41,Male,53.72,7.98,8.697268000000001
O105524,C12837,P239389,Electronics,707.83,0.15,1,Credit Card,2025-06-04,3,Central,No,601.66,9.99,62.21,55,Male,601.66,9.99,374.29268599999995
O105525,C12660,P249934,Electronics,268.45,0.05,1,Credit Card,2024-08-04,6,South,No,255.03,7.93,22.67,51,Female,255.03,7.93,57.815301000000005
O105526,C17322,P225530,Home,83.15,0.2,3,Credit Card,2023-11-11,5,North,No,199.56,9.4,46.48,32,Female,199.56,9.4,92.755488
O105527,C12936,P232908,Grocery,4.68,0.1,1,Debit Card,2024-02-27,3,North,No,4.21,1.8,-1.46,68,Male,4.21,1.8,-0.061466
O105528,C14444,P249871,Sports,320.49,0.0,1,Credit Card,2024-10-29,3,North,No,320.49,9.96,86.19,45,Male,320.49,9.96,276.23033100000004
O105529,C17618,P201650,Sports,329.42,0.05,1,Wallet,2024-04-25,3,Central,No,312.95,8.72,85.16,29,Female,312.95,8.72,266.50821999999994
O105530,C13947,P240653,Electronics,198.49,0.05,1,Debit Card,2024-01-26,5,West,No,188.57,6.98,15.65,50,Male,188.57,6.98,29.511205
O105531,C11676,P247032,Home,358.34,0.0,1,PayPal,2024-03-15,5,East,No,358.34,9.8,90.54,67,Female,358.34,9.8,324.441036
O105532,C11196,P233783,Home,136.91,0.15,5,Credit Card,2024-09-20,3,Central,No,581.87,8.82,154.1,52,Female,581.87,8.82,896.66167
O105533,C14105,P247458,Toys,31.87,0.1,1,Credit Card,2024-10-30,5,West,No,28.68,8.2,3.27,57,Female,28.68,8.2,0.937836
O105534,C12787,P241302,Electronics,80.6,0.0,2,Credit Card,2024-04-18,4,South,Yes,161.2,8.62,10.72,64,Female,161.2,8.62,17.28064
O105535,C17432,P206292,Beauty,3.53,0.05,1,COD,2024-10-13,6,West,No,3.35,1.2,0.31,35,Female,3.35,1.2,0.010385
O105536,C11461,P222737,Grocery,10.5,0.1,1,Credit Card,2023-11-09,8,East,No,9.45,1.53,-0.77,67,Female,9.45,1.53,-0.072765
O105537,C17927,P225551,Grocery,2.04,0.0,1,Wallet,2023-12-24,6,West,No,2.04,1.44,-1.28,42,Female,2.04,1.44,-0.026112000000000003
O105538,C13318,P243543,Toys,45.72,0.3,1,Debit Card,2024-02-02,4,Central,No,32.0,4.58,8.22,56,Female,32.0,4.58,2.6304000000000003
O105539,C10666,P219504,Home,235.89,0.05,1,Debit Card,2025-02-07,4,Central,No,224.1,9.05,53.7,32,Female,224.1,9.05,120.3417
O105540,C16689,P216371,Grocery,17.52,0.15,1,PayPal,2024-01-16,6,North,No,14.89,4.4,-3.21,54,Female,14.89,4.4,-0.477969
O105541,C15618,P220810,Toys,2.63,0.0,1,Wallet,2023-11-25,3,Central,Yes,2.63,1.89,-0.84,26,Male,2.63,1.89,-0.022091999999999997
O105542,C12176,P229036,Toys,14.06,0.0,1,Debit Card,2025-06-12,4,South,No,14.06,4.32,1.3,61,Male,14.06,4.32,0.18278000000000003
O105543,C13743,P249162,Grocery,2.07,0.1,2,Debit Card,2024-11-23,5,West,No,3.73,2.08,-1.78,36,Male,3.73,2.08,-0.066394
O105544,C10600,P215547,Grocery,35.76,0.0,1,UPI,2025-05-26,6,South,No,35.76,6.08,-3.22,62,Male,35.76,6.08,-1.1514719999999998
O105545,C12652,P227203,Fashion,51.63,0.05,2,Credit Card,2024-09-23,5,East,No,98.1,7.26,27.07,51,Male,98.1,7.26,26.55567
O105546,C14422,P209305,Electronics,105.33,0.05,1,UPI,2024-01-18,3,Central,No,100.06,7.08,4.93,26,Male,100.06,7.08,4.932958
O105547,C13824,P208813,Sports,90.87,0.0,4,Wallet,2024-05-01,3,Central,No,363.48,8.27,100.77,30,Female,363.48,8.27,366.27879600000006
O105548,C13906,P200900,Beauty,6.09,0.0,1,Credit Card,2024-01-07,8,West,No,6.09,3.32,-0.58,33,Female,6.09,3.32,-0.035322
O105549,C10979,P203747,Fashion,12.74,0.0,2,Debit Card,2025-06-04,5,South,No,25.48,5.4,3.52,68,Female,25.48,5.4,0.896896
O105550,C12451,P245024,Sports,18.3,0.0,1,COD,2025-05-23,6,North,No,18.3,6.04,-0.55,39,Male,18.3,6.04,-0.10065000000000002
O105551,C10628,P223245,Electronics,717.42,0.0,1,UPI,2024-07-05,5,West,No,717.42,9.68,76.41,65,Female,717.42,9.68,548.180622
O105552,C11629,P203103,Electronics,306.41,0.05,1,Debit Card,2024-11-15,5,North,No,291.09,9.29,25.64,68,Female,291.09,9.29,74.635476
O105553,C17842,P241286,Fashion,24.54,0.0,1,Credit Card,2025-01-04,3,Central,No,24.54,5.66,2.93,59,Male,24.54,5.66,0.719022
O105554,C17778,P200073,Fashion,5.03,0.0,4,COD,2025-09-10,8,West,Yes,20.12,5.02,2.02,27,Male,20.12,5.02,0.406424
O105555,C13696,P249402,Sports,72.81,0.0,1,Wallet,2023-12-11,3,North,No,72.81,5.72,16.12,50,Female,72.81,5.72,11.736972000000002
O105556,C13430,P202497,Grocery,10.47,0.05,1,Debit Card,2024-08-30,5,Central,No,9.95,4.9,-4.1,21,Female,9.95,4.9,-0.4079499999999999
O105557,C13674,P229577,Sports,50.35,0.1,1,Debit Card,2024-11-12,4,Central,No,45.32,5.95,7.65,58,Male,45.32,5.95,3.46698
O105558,C13929,P221012,Sports,75.12,0.0,1,Credit Card,2024-11-04,4,South,No,75.12,5.66,16.88,67,Female,75.12,5.66,12.680256
O105559,C12765,P208487,Electronics,84.5,0.0,1,COD,2025-05-03,4,West,Yes,84.5,7.57,2.57,69,Female,84.5,7.57,2.1716499999999996
O105560,C17184,P249449,Home,345.99,0.05,1,Credit Card,2024-07-26,4,North,No,328.69,8.49,83.54,28,Female,328.69,8.49,274.587626
O105561,C14369,P230023,Toys,7.88,0.1,4,Debit Card,2024-01-19,6,East,No,28.37,4.95,6.4,40,Female,28.37,4.95,1.8156800000000002
O105562,C14780,P224877,Sports,301.67,0.0,5,Debit Card,2024-07-30,5,South,No,1508.35,9.4,443.1,58,Female,1508.35,9.4,6683.49885
O105563,C10115,P245567,Fashion,38.38,0.0,1,Credit Card,2024-09-17,5,West,Yes,38.38,7.01,6.42,43,Male,38.38,7.01,2.463996
O105564,C14956,P206517,Toys,40.21,0.05,1,COD,2024-07-22,5,East,No,38.2,6.02,9.26,25,Male,38.2,6.02,3.5373200000000002
O105565,C12003,P244584,Grocery,12.33,0.05,2,COD,2025-05-15,4,South,No,23.43,4.49,-2.62,66,Female,23.43,4.49,-0.613866
O105566,C10692,P246173,Fashion,96.48,0.1,1,Credit Card,2025-06-01,3,Central,No,86.83,8.24,22.15,68,Female,86.83,8.24,19.232844999999998
O105567,C13162,P241012,Fashion,5.5,0.0,2,Credit Card,2024-04-27,6,East,No,11.0,3.64,0.21,43,Male,11.0,3.64,0.0231
O105568,C11105,P205615,Fashion,15.15,0.0,1,Debit Card,2024-08-07,7,West,No,15.15,5.12,0.18,38,Male,15.15,5.12,0.02727
O105569,C16467,P210468,Electronics,191.96,0.05,1,Wallet,2025-07-24,3,Central,No,182.36,9.97,11.91,23,Other,182.36,9.97,21.719076
O105570,C13008,P210879,Toys,8.91,0.0,1,Credit Card,2025-09-06,5,East,No,8.91,2.76,0.8,42,Male,8.91,2.76,0.07128
O105571,C12161,P231955,Grocery,39.61,0.3,1,COD,2023-11-04,5,North,No,27.73,5.8,-3.58,26,Female,27.73,5.8,-0.992734
O105572,C15888,P213078,Beauty,15.3,0.05,2,Credit Card,2025-06-24,4,North,No,29.07,6.61,6.47,28,Male,29.07,6.61,1.8808289999999999
O105573,C17225,P204590,Toys,72.4,0.0,1,PayPal,2024-03-24,4,North,No,72.4,6.09,22.87,39,Male,72.4,6.09,16.55788
O105574,C10153,P210910,Sports,113.52,0.1,4,Debit Card,2025-07-23,4,West,No,408.67,8.54,114.06,52,Female,408.67,8.54,466.129002
O105575,C15996,P244895,Home,247.68,0.2,5,Credit Card,2024-11-19,4,Central,No,990.72,10.89,266.51,60,Male,990.72,10.89,2640.367872
O105576,C15523,P231976,Beauty,15.27,0.0,1,Wallet,2025-04-30,5,North,No,15.27,4.19,2.68,41,Other,15.27,4.19,0.409236
O105577,C13699,P221574,Toys,6.15,0.0,1,COD,2025-04-14,4,South,No,6.15,3.86,-1.4,56,Female,6.15,3.86,-0.0861
O105578,C15385,P240652,Toys,3.02,0.0,2,Credit Card,2025-07-29,3,North,No,6.04,1.76,0.66,61,Female,6.04,1.76,0.039864
O105579,C14410,P222716,Electronics,397.19,0.05,1,Debit Card,2023-09-23,5,West,No,377.33,9.53,35.75,50,Male,377.33,9.53,134.89547499999998
O105580,C13786,P233430,Home,479.84,0.05,2,COD,2025-04-24,4,North,No,911.7,11.59,243.69,21,Female,911.7,11.59,2221.72173
O105581,C11064,P208199,Home,26.57,0.1,2,COD,2024-04-29,5,East,No,47.83,6.27,7.12,44,Female,47.83,6.27,3.405496
O105582,C14200,P233436,Sports,155.27,0.05,1,Debit Card,2025-01-06,3,North,No,147.51,6.29,37.96,24,Male,147.51,6.29,55.994795999999994
O105583,C16020,P227740,Home,69.71,0.2,1,Debit Card,2024-10-06,4,South,No,55.77,5.76,9.86,36,Male,55.77,5.76,5.498922
O105584,C11913,P209477,Fashion,252.32,0.0,1,UPI,2025-07-14,5,West,No,252.32,10.7,77.61,50,Male,252.32,10.7,195.825552
O105585,C11216,P200160,Sports,210.65,0.0,2,Debit Card,2023-11-27,6,East,No,421.3,5.95,120.44,29,Male,421.3,5.95,507.41371999999996
O105586,C15520,P243358,Home,44.54,0.0,1,UPI,2024-11-05,3,North,No,44.54,5.78,6.69,51,Male,44.54,5.78,2.979726
O105587,C17445,P244205,Fashion,76.36,0.0,1,Credit Card,2025-01-06,5,North,No,76.36,6.72,20.01,63,Male,76.36,6.72,15.279636000000002
O105588,C12401,P206460,Grocery,18.45,0.0,2,Debit Card,2023-09-15,4,West,No,36.9,4.95,-2.0,45,Female,36.9,4.95,-0.738
O105589,C17159,P216401,Electronics,518.47,0.0,1,Debit Card,2023-09-26,3,North,No,518.47,8.52,53.7,46,Female,518.47,8.52,278.41839000000004
O105590,C11772,P235301,Electronics,78.1,0.0,2,UPI,2024-10-22,9,East,No,156.2,7.78,10.96,69,Male,156.2,7.78,17.119519999999998
O105591,C11960,P222894,Electronics,588.74,0.0,1,UPI,2024-10-30,4,South,No,588.74,8.74,61.91,33,Male,588.74,8.74,364.488934
O105592,C12780,P237214,Electronics,148.49,0.0,1,Credit Card,2023-12-17,4,North,No,148.49,7.56,10.26,22,Male,148.49,7.56,15.235074000000001
O105593,C15699,P245927,Beauty,24.87,0.0,1,Debit Card,2024-07-04,5,North,No,24.87,1.92,9.27,56,Male,24.87,1.92,2.305449
O105594,C14804,P238322,Beauty,6.0,0.0,1,Debit Card,2025-06-25,5,Central,No,6.0,1.31,1.39,22,Female,6.0,1.31,0.0834
O105595,C17423,P248036,Home,117.54,0.05,2,UPI,2023-10-14,3,Central,Yes,223.33,7.25,55.28,53,Female,223.33,7.25,123.456824
O105596,C14746,P243277,Fashion,121.47,0.0,1,UPI,2024-06-18,4,West,No,121.47,5.98,36.53,36,Male,121.47,5.98,44.372991
O105597,C12871,P202918,Electronics,113.38,0.0,2,UPI,2025-03-19,4,Central,No,226.76,7.61,19.6,50,Other,226.76,7.61,44.44496
O105598,C15042,P246147,Home,264.29,0.0,2,UPI,2025-02-06,6,East,No,528.58,9.31,138.69,64,Female,528.58,9.31,733.0876020000001
O105599,C10660,P225629,Beauty,17.01,0.15,4,Debit Card,2023-12-07,7,South,No,57.83,4.59,21.43,26,Female,57.83,4.59,12.392968999999999
O105600,C16242,P216699,Fashion,24.13,0.0,1,Credit Card,2025-07-15,5,West,Yes,24.13,4.85,3.6,35,Male,24.13,4.85,0.8686800000000001
O105601,C12635,P246900,Fashion,7.89,0.0,2,Credit Card,2025-02-27,6,East,No,15.78,4.1,1.42,65,Female,15.78,4.1,0.22407599999999997
O105602,C12329,P207069,Electronics,294.35,0.0,1,Debit Card,2023-09-16,4,Central,Yes,294.35,8.25,27.07,20,Male,294.35,8.25,79.68054500000001
O105603,C13954,P241279,Electronics,122.5,0.0,1,Debit Card,2023-11-27,3,North,No,122.5,7.16,7.54,21,Male,122.5,7.16,9.2365
O105604,C12450,P239190,Electronics,964.9,0.1,1,UPI,2025-02-06,6,North,No,868.41,10.36,93.85,67,Female,868.41,10.36,815.0027849999999
O105605,C11132,P204527,Sports,36.75,0.05,1,Credit Card,2025-01-23,4,North,No,34.91,4.89,5.58,46,Female,34.91,4.89,1.947978
O105606,C10699,P219099,Fashion,48.45,0.0,1,Credit Card,2024-09-23,8,East,No,48.45,5.81,11.15,60,Female,48.45,5.81,5.402175000000001
O105607,C16342,P215622,Electronics,315.74,0.0,1,Wallet,2025-03-30,5,North,No,315.74,8.41,29.48,69,Female,315.74,8.41,93.080152
O105608,C17470,P226281,Home,64.08,0.05,1,Credit Card,2024-06-10,3,Central,No,60.88,6.07,10.98,47,Male,60.88,6.07,6.684624000000001
O105609,C12038,P239433,Beauty,49.82,0.15,4,COD,2025-05-20,6,East,No,169.39,6.84,69.39,20,Female,169.39,6.84,117.53972099999999
O105610,C16470,P239875,Home,36.65,0.0,1,Debit Card,2024-06-18,5,South,No,36.65,7.15,3.11,46,Male,36.65,7.15,1.139815
O105611,C16297,P215531,Electronics,602.04,0.1,1,Debit Card,2023-12-17,4,South,No,541.84,9.28,55.74,54,Female,541.84,9.28,302.021616
O105612,C14647,P205132,Sports,32.87,0.0,1,PayPal,2023-11-12,4,Central,No,32.87,4.93,4.93,23,Female,32.87,4.93,1.6204909999999997
O105613,C17812,P229396,Sports,13.92,0.2,2,COD,2024-06-01,3,North,No,22.27,5.16,1.52,30,Male,22.27,5.16,0.33850399999999997
O105614,C14500,P243239,Home,389.17,0.0,2,Wallet,2025-06-14,5,North,No,778.34,9.83,208.11,37,Female,778.34,9.83,1619.8033740000003
O105615,C14557,P241430,Home,143.53,0.0,1,UPI,2024-06-08,4,Central,No,143.53,8.41,31.78,28,Male,143.53,8.41,45.613834000000004
O105616,C12179,P227807,Electronics,373.55,0.0,1,UPI,2024-06-03,3,Central,No,373.55,9.82,35.01,54,Female,373.55,9.82,130.779855
O105617,C12838,P239550,Sports,40.28,0.0,1,Credit Card,2023-12-22,4,West,Yes,40.28,6.71,5.37,63,Male,40.28,6.71,2.163036
O105618,C10873,P227196,Beauty,6.67,0.0,1,Debit Card,2024-08-18,6,East,No,6.67,2.04,0.96,32,Female,6.67,2.04,0.06403199999999999
O105619,C10083,P215993,Electronics,447.92,0.0,3,PayPal,2025-07-16,6,West,No,1343.76,13.88,147.37,68,Male,1343.76,13.88,1980.299112
O105620,C11422,P225958,Home,106.29,0.05,1,Wallet,2023-12-27,5,North,No,100.98,7.01,21.26,59,Male,100.98,7.01,21.468348000000002
O105621,C16897,P247358,Grocery,6.04,0.0,3,Credit Card,2025-04-22,7,East,No,18.12,2.56,-1.11,18,Male,18.12,2.56,-0.20113200000000003
O105622,C12675,P239513,Home,60.16,0.1,1,PayPal,2024-11-19,5,West,No,54.14,4.95,10.21,41,Female,54.14,4.95,5.527694
O105623,C13180,P238402,Fashion,113.19,0.0,1,PayPal,2023-12-23,4,West,No,113.19,9.16,30.46,46,Female,113.19,9.16,34.477674
O105624,C14316,P245335,Sports,226.75,0.15,1,Debit Card,2025-08-12,6,East,Yes,192.74,7.52,50.3,33,Male,192.74,7.52,96.94822
O105625,C13975,P239028,Fashion,20.79,0.0,1,Debit Card,2024-05-27,4,North,No,20.79,2.52,4.76,35,Female,20.79,2.52,0.9896039999999999
O105626,C16696,P214945,Beauty,41.73,0.1,1,Wallet,2023-11-09,4,South,No,37.56,5.16,11.74,62,Female,37.56,5.16,4.409544
O105627,C11391,P217569,Sports,35.28,0.0,1,Debit Card,2024-07-16,4,Central,No,35.28,4.72,5.86,38,Female,35.28,4.72,2.0674080000000004
O105628,C13218,P223379,Toys,34.45,0.0,1,Credit Card,2024-05-16,5,West,No,34.45,7.09,6.69,52,Female,34.45,7.09,2.3047050000000002
O105629,C14207,P238877,Sports,23.27,0.0,3,COD,2023-10-21,6,East,No,69.81,7.2,13.74,35,Male,69.81,7.2,9.591894
O105630,C10614,P222825,Home,196.9,0.1,1,COD,2024-05-07,4,South,No,177.21,7.81,41.81,56,Male,177.21,7.81,74.09150100000001
O105631,C15677,P200915,Toys,17.95,0.0,1,Debit Card,2024-08-21,4,West,No,17.95,5.09,2.09,49,Female,17.95,5.09,0.37515499999999996
O105632,C12971,P223848,Grocery,2.65,0.0,1,COD,2024-08-30,5,South,No,2.65,1.52,-1.31,53,Female,2.65,1.52,-0.034715
O105633,C13565,P213669,Home,135.94,0.05,1,UPI,2025-07-19,5,South,No,129.14,6.36,29.8,69,Male,129.14,6.36,38.48371999999999
O105634,C13576,P209875,Electronics,119.45,0.0,1,Credit Card,2025-02-18,4,South,No,119.45,9.37,4.96,50,Other,119.45,9.37,5.92472
O105635,C14570,P214853,Grocery,3.84,0.1,3,Credit Card,2023-12-30,7,East,No,10.37,2.96,-2.13,69,Male,10.37,2.96,-0.22088099999999997
O105636,C16979,P202425,Electronics,242.73,0.1,1,Debit Card,2025-06-22,5,East,No,218.46,7.15,19.07,41,Male,218.46,7.15,41.660322
O105637,C16009,P232440,Electronics,1132.94,0.0,1,Debit Card,2025-05-24,6,South,No,1132.94,11.21,124.74,25,Female,1132.94,11.21,1413.2293559999998
O105638,C10270,P233193,Fashion,114.53,0.0,1,Debit Card,2025-04-24,4,West,No,114.53,6.5,33.59,42,Male,114.53,6.5,38.47062700000001
O105639,C14066,P234555,Home,240.61,0.0,2,Wallet,2023-11-29,6,East,No,481.22,10.56,124.18,35,Male,481.22,10.56,597.5789960000001
O105640,C12468,P235352,Toys,39.46,0.0,1,Debit Card,2024-11-06,3,Central,No,39.46,5.68,10.1,22,Female,39.46,5.68,3.98546
O105641,C16016,P237416,Home,100.55,0.05,1,UPI,2025-06-12,5,South,No,95.52,5.2,21.55,21,Male,95.52,5.2,20.58456
O105642,C16850,P216552,Electronics,202.61,0.0,1,COD,2025-05-14,4,West,No,202.61,8.28,16.03,66,Male,202.61,8.28,32.478383
O105643,C11390,P233282,Beauty,55.77,0.05,2,COD,2023-10-17,7,Central,No,105.96,6.59,41.09,27,Female,105.96,6.59,43.538964
O105644,C17447,P236203,Sports,18.29,0.0,1,UPI,2024-03-11,5,East,No,18.29,3.77,1.72,34,Male,18.29,3.77,0.314588
O105645,C13354,P237293,Toys,111.06,0.2,1,Wallet,2025-07-31,5,West,No,88.85,4.89,30.65,33,Female,88.85,4.89,27.232525
O105646,C14135,P219000,Home,116.01,0.1,1,Credit Card,2025-05-06,5,West,No,104.41,8.9,20.33,41,Female,104.41,8.9,21.226552999999996
O105647,C16078,P230802,Electronics,302.7,0.0,3,COD,2024-11-27,6,East,No,908.1,9.45,99.52,33,Male,908.1,9.45,903.74112
O105648,C16332,P210569,Beauty,11.46,0.0,3,Credit Card,2024-06-25,7,South,No,34.38,7.58,7.89,61,Female,34.38,7.58,2.7125820000000003
O105649,C17331,P225266,Electronics,110.7,0.0,1,Debit Card,2024-05-01,3,Central,No,110.7,7.21,6.07,54,Female,110.7,7.21,6.71949
O105650,C15089,P203204,Electronics,420.61,0.1,3,Credit Card,2023-10-23,5,West,Yes,1135.65,10.72,125.56,56,Male,1135.65,10.72,1425.9221400000001
O105651,C16108,P207765,Toys,10.83,0.1,1,PayPal,2025-02-19,4,North,No,9.75,4.76,-0.86,46,Male,9.75,4.76,-0.08385
O105652,C13607,P210696,Home,57.42,0.0,2,UPI,2025-03-16,4,South,No,114.84,7.61,24.55,66,Male,114.84,7.61,28.19322
O105653,C12583,P224928,Beauty,7.34,0.0,2,COD,2025-01-14,4,South,No,14.68,4.11,2.5,48,Female,14.68,4.11,0.367
O105654,C14073,P248910,Sports,85.32,0.0,2,Debit Card,2023-10-11,3,Central,No,170.64,7.84,43.35,34,Female,170.64,7.84,73.97243999999999
O105655,C13075,P214679,Home,126.85,0.05,1,Debit Card,2025-05-19,6,South,No,120.51,8.98,24.76,55,Female,120.51,8.98,29.838276000000004
O105656,C13906,P233885,Electronics,240.23,0.1,1,Credit Card,2025-06-27,8,South,No,216.21,8.31,17.64,65,Female,216.21,8.31,38.139444000000005
O105657,C10289,P234173,Fashion,5.6,0.0,2,PayPal,2025-07-15,6,East,No,11.2,3.36,0.56,47,Female,11.2,3.36,0.06272000000000001
O105658,C12480,P244899,Fashion,38.27,0.2,2,Wallet,2024-07-23,6,South,No,61.23,5.5,15.93,29,Male,61.23,5.5,9.753938999999999
O105659,C16614,P247865,Grocery,5.18,0.0,3,COD,2025-01-14,7,East,No,15.54,5.24,-4.0,64,Female,15.54,5.24,-0.6215999999999999
O105660,C13252,P238182,Sports,24.68,0.15,2,UPI,2023-12-31,3,North,No,41.96,4.27,8.32,40,Female,41.96,4.27,3.491072
O105661,C17415,P239109,Home,123.46,0.0,1,COD,2024-01-18,6,East,No,123.46,5.13,29.44,63,Male,123.46,5.13,36.346624
O105662,C16771,P204174,Electronics,411.53,0.15,1,Credit Card,2025-07-01,7,East,No,349.8,6.87,35.11,37,Male,349.8,6.87,122.81478
O105663,C10278,P217061,Electronics,287.71,0.0,1,Debit Card,2024-03-27,5,East,No,287.71,8.45,26.08,36,Female,287.71,8.45,75.03476799999999
O105664,C12924,P241510,Toys,20.74,0.0,2,Credit Card,2025-08-21,8,East,No,41.48,4.84,11.75,48,Female,41.48,4.84,4.873899999999999
O105665,C10580,P225395,Grocery,13.28,0.3,2,Debit Card,2024-05-29,4,North,No,18.59,3.86,-2.37,32,Male,18.59,3.86,-0.44058300000000006
O105666,C14958,P200213,Electronics,93.12,0.1,5,Credit Card,2024-04-28,7,East,No,419.04,9.59,40.69,18,Female,419.04,9.59,170.507376
O105667,C10253,P234434,Grocery,4.2,0.0,3,Credit Card,2024-05-06,5,West,No,12.6,4.87,-3.86,33,Female,12.6,4.87,-0.4863599999999999
O105668,C14276,P213276,Home,11.25,0.0,3,Credit Card,2025-06-20,4,North,No,33.75,4.87,4.58,29,Male,33.75,4.87,1.54575
O105669,C17997,P209085,Fashion,202.26,0.0,1,Wallet,2024-07-26,4,North,No,202.26,8.75,62.04,25,Other,202.26,8.75,125.48210399999998
O105670,C14776,P245036,Electronics,127.11,0.05,1,COD,2024-06-06,5,South,No,120.75,6.69,7.8,61,Male,120.75,6.69,9.4185
O105671,C10824,P228481,Toys,35.15,0.0,1,PayPal,2023-12-21,3,Central,No,35.15,2.57,11.49,56,Female,35.15,2.57,4.038735
O105672,C17676,P231276,Home,210.1,0.0,1,Debit Card,2024-10-18,3,North,No,210.1,9.95,48.88,60,Male,210.1,9.95,102.69688
O105673,C13832,P224597,Toys,26.01,0.0,1,Debit Card,2025-07-18,4,Central,No,26.01,3.59,6.81,41,Female,26.01,3.59,1.7712809999999999
O105674,C10699,P222244,Fashion,34.37,0.05,1,UPI,2024-10-19,4,North,No,32.65,5.33,6.1,53,Male,32.65,5.33,1.99165
O105675,C16709,P230601,Sports,96.21,0.15,3,Credit Card,2024-04-17,4,West,No,245.34,7.08,66.52,34,Male,245.34,7.08,163.20016800000002
O105676,C15445,P234029,Electronics,117.02,0.2,1,Credit Card,2024-09-06,6,South,No,93.62,7.63,3.6,51,Female,93.62,7.63,3.3703200000000004
O105677,C11380,P221264,Electronics,86.45,0.1,1,COD,2024-11-11,8,East,No,77.81,5.87,3.47,51,Female,77.81,5.87,2.7000070000000003
O105678,C13896,P213890,Electronics,190.89,0.0,1,Credit Card,2025-05-24,6,North,No,190.89,8.08,14.83,61,Male,190.89,8.08,28.308986999999995
O105679,C11673,P246312,Toys,36.34,0.0,1,Credit Card,2025-04-02,5,Central,No,36.34,4.9,9.64,62,Female,36.34,4.9,3.5031760000000003
O105680,C12727,P242852,Sports,91.63,0.05,3,Debit Card,2024-11-02,5,South,No,261.15,8.16,70.18,20,Female,261.15,8.16,183.27507
O105681,C16534,P247907,Electronics,519.09,0.2,1,Debit Card,2023-09-18,4,South,No,415.27,9.28,40.55,67,Female,415.27,9.28,168.39198499999998
O105682,C15734,P221058,Home,301.01,0.05,1,Debit Card,2024-03-22,6,South,No,285.96,8.36,71.71,33,Male,285.96,8.36,205.06191599999997
O105683,C16053,P216121,Toys,18.17,0.0,2,Debit Card,2024-09-19,6,South,No,36.34,5.03,9.51,37,Female,36.34,5.03,3.4559340000000005
O105684,C13156,P237964,Fashion,27.51,0.15,2,Credit Card,2023-11-17,7,West,No,46.77,7.05,9.32,47,Male,46.77,7.05,4.358964
O105685,C13388,P237352,Grocery,26.49,0.1,1,Credit Card,2024-05-24,4,West,No,23.84,4.46,-2.55,39,Male,23.84,4.46,-0.6079199999999999
O105686,C14307,P205021,Grocery,4.43,0.0,1,Credit Card,2025-06-21,7,North,No,4.43,4.49,-4.14,60,Male,4.43,4.49,-0.18340199999999998
O105687,C15634,P222614,Beauty,3.61,0.05,1,Credit Card,2025-05-14,5,Central,No,3.43,2.15,-0.61,66,Female,3.43,2.15,-0.020923
O105688,C10383,P242950,Beauty,4.27,0.0,1,Credit Card,2024-02-08,3,North,No,4.27,1.78,0.14,36,Male,4.27,1.78,0.005978000000000001
O105689,C15810,P245277,Sports,95.83,0.0,2,Debit Card,2025-06-27,5,West,No,191.66,6.94,50.56,37,Male,191.66,6.94,96.90329600000001
O105690,C10341,P243420,Fashion,114.58,0.0,2,Credit Card,2023-10-29,3,Central,No,229.16,9.0,71.21,42,Female,229.16,9.0,163.184836
O105691,C15934,P202631,Home,119.38,0.05,1,Credit Card,2023-09-25,3,Central,No,113.41,6.69,25.06,62,Female,113.41,6.69,28.420545999999998
O105692,C11987,P206345,Electronics,221.04,0.0,1,Credit Card,2024-01-31,3,Central,No,221.04,7.56,18.96,31,Other,221.04,7.56,41.909184
O105693,C14059,P240864,Grocery,12.33,0.0,1,UPI,2024-09-24,4,West,No,12.33,5.33,-4.34,37,Female,12.33,5.33,-0.535122
O105694,C14939,P247674,Sports,119.35,0.0,1,UPI,2024-09-20,4,North,No,119.35,6.17,29.64,36,Female,119.35,6.17,35.37534
O105695,C13109,P226844,Electronics,511.79,0.05,3,Debit Card,2023-09-24,3,North,No,1458.6,9.91,165.12,37,Male,1458.6,9.91,2408.4403199999997
O105696,C14082,P206300,Beauty,13.45,0.05,1,PayPal,2023-10-09,7,South,No,12.78,4.84,0.91,67,Female,12.78,4.84,0.116298
O105697,C15630,P238612,Fashion,29.05,0.0,2,Debit Card,2024-06-14,6,South,No,58.1,8.51,11.82,30,Female,58.1,8.51,6.86742
O105698,C14515,P218560,Toys,2.47,0.0,1,Credit Card,2025-03-09,6,East,No,2.47,1.21,-0.22,57,Male,2.47,1.21,-0.0054340000000000005
O105699,C12798,P205362,Fashion,56.56,0.0,1,Credit Card,2025-03-03,4,West,Yes,56.56,5.99,13.81,40,Female,56.56,5.99,7.810936000000001
